Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-08-12T05:58:00+00:00,,,51.416607,-3.283498,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-12T11:59:00+00:00,,,51.618957,-3.937728,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-12T12:01:00+00:00,,,51.626172,-3.939769,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-08-12T12:45:00+00:00,,,51.638980,-3.956401,Male,18-24,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-12T12:52:00+00:00,,,51.638980,-3.956401,Male,18-24,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-12T13:09:00+00:00,,,51.620387,-3.938844,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-08-12T13:45:00+00:00,,,51.682318,-3.379423,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-12T13:45:00+00:00,,,51.682318,-3.379423,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-12T17:16:00+00:00,,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-13T01:18:00+00:00,,,51.742395,-3.377632,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-08-13T01:19:00+00:00,,,51.599883,-3.341982,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-13T16:38:00+00:00,,,51.486088,-3.170949,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-13T16:38:00+00:00,,,51.486088,-3.170949,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-13T19:22:00+00:00,,,51.626375,-3.944315,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-13T20:02:00+00:00,,,51.480913,-3.181286,Male,10-17,Mixed - Any other Mixed ethnic background (M9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-13T20:24:00+00:00,,,51.619929,-3.942046,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-08-14T07:55:00+00:00,,,51.602192,-3.337429,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-14T07:55:00+00:00,,,51.602192,-3.337429,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-08-14T07:55:00+00:00,,,51.602192,-3.337429,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-14T11:33:00+00:00,,,51.497191,-3.163108,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,
Person search,2016-08-15T01:01:00+00:00,,,51.480245,-3.186049,Male,18-24,Not Stated (NS),Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-15T12:05:00+00:00,,,51.485111,-3.703888,Male,10-17,,,,,,,
Person search,2016-08-15T12:05:00+00:00,,,51.485111,-3.703888,Male,10-17,,,,,,,
Person search,2016-08-16T15:22:00+00:00,,,51.483915,-3.220968,Male,25-34,,,,,,,
Person search,2016-08-16T17:06:00+00:00,,,51.623551,-3.461544,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-16T17:38:00+00:00,,,51.606653,-3.337329,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-16T23:49:00+00:00,,,51.591828,-3.780496,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-17T00:24:00+00:00,,,51.592082,-3.778528,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-17T01:35:00+00:00,,,51.710258,-3.441367,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-17T03:16:00+00:00,,,51.580490,-3.763700,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-17T04:49:00+00:00,,,51.696882,-3.427761,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-17T04:55:00+00:00,,,51.744443,-3.529669,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-17T04:59:00+00:00,,,51.744443,-3.529669,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-17T05:39:00+00:00,,,51.476336,-3.187546,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-17T06:13:00+00:00,,,51.488552,-3.239226,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,False,
Person search,2016-08-17T10:13:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-17T10:22:00+00:00,,,51.480598,-3.173256,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-17T11:22:00+00:00,,,51.607564,-3.655224,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,False,
Person search,2016-08-17T16:11:00+00:00,,,51.484666,-3.191637,Male,18-24,,,,,,,
Person search,2016-08-17T16:11:00+00:00,,,51.484666,-3.191637,Male,25-34,,,,,,,
Person search,2016-08-17T18:50:00+00:00,,,51.613465,-3.446083,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-17T21:51:00+00:00,,,51.613465,-3.446083,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-17T22:35:00+00:00,,,51.662675,-3.804802,Female,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-17T23:16:00+00:00,,,51.515495,-3.230402,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-18T01:17:00+00:00,,,51.655201,-3.810751,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-18T01:17:00+00:00,,,51.655201,-3.810751,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-18T07:08:00+00:00,,,51.479241,-3.677560,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-18T15:21:00+00:00,,,51.480913,-3.181286,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-18T15:29:00+00:00,,,51.484666,-3.191637,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-18T17:13:00+00:00,,,51.478839,-3.176509,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-18T17:17:00+00:00,,,51.479605,-3.177277,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-18T18:04:00+00:00,,,51.481068,-3.182845,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-08-18T18:04:00+00:00,,,51.481068,-3.182845,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-08-18T18:04:00+00:00,,,51.481068,-3.182845,Male,18-24,,,,,,,
Person search,2016-08-18T18:04:00+00:00,,,51.481068,-3.182845,Female,18-24,,,,,,,
Person search,2016-08-18T18:04:00+00:00,,,51.481068,-3.182845,Female,18-24,,,,,,,
Person search,2016-08-18T18:04:00+00:00,,,51.481068,-3.182845,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-08-18T20:47:00+00:00,,,51.602868,-3.332569,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-18T23:29:00+00:00,,,51.619817,-3.940654,Male,18-24,Mixed - White and Asian (M3),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-19T00:36:00+00:00,,,51.710258,-3.441367,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-19T00:42:00+00:00,,,51.710258,-3.441367,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-19T02:40:00+00:00,,,51.515728,-3.224398,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person and Vehicle search,2016-08-19T04:47:00+00:00,,,51.390298,-3.290710,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-08-19T05:09:00+00:00,,,51.664138,-3.806133,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-19T05:21:00+00:00,,,51.664138,-3.806133,Male,over 34,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-19T11:20:00+00:00,,,51.484088,-3.678832,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-19T20:13:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-19T20:22:00+00:00,,,51.531599,-3.684804,Female,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,
Person search,2016-08-19T21:32:00+00:00,,,51.480314,-3.179139,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-08-19T23:02:00+00:00,,,51.602192,-3.337429,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-19T23:41:00+00:00,,,51.487169,-3.143438,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-08-20T04:16:00+00:00,,,51.632790,-3.452564,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Firearms,Nothing found - no further action,False,
Person search,2016-08-20T05:36:00+00:00,,,51.483915,-3.220968,Male,25-34,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-20T06:16:00+00:00,,,51.485571,-3.227652,Male,10-17,,,,,,,
Person search,2016-08-20T09:35:00+00:00,,,51.666404,-3.910715,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-20T09:42:00+00:00,,,51.664275,-3.916598,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-20T10:41:00+00:00,,,51.745677,-3.376848,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-20T14:15:00+00:00,,,51.621578,-3.942954,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-20T20:11:00+00:00,,,51.714217,-3.444779,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-08-20T21:11:00+00:00,,,51.719905,-3.847922,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-20T21:23:00+00:00,,,51.485571,-3.227652,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-20T22:31:00+00:00,,,51.477629,-3.177068,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-20T22:57:00+00:00,,,51.721360,-3.454721,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-21T01:13:00+00:00,,,51.503907,-3.534494,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-08-21T01:38:00+00:00,,,51.618957,-3.937728,,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-21T01:39:00+00:00,,,51.619817,-3.940654,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-21T01:43:00+00:00,,,51.619817,-3.940654,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-21T06:13:00+00:00,,,51.481867,-3.248866,Male,25-34,Mixed - Any other Mixed ethnic background (M9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-21T10:32:00+00:00,,,51.574018,-3.432132,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,False,
Person search,2016-08-21T15:09:00+00:00,,,51.710372,-3.350012,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-08-21T16:46:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-08-21T21:42:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-21T22:11:00+00:00,,,51.551133,-3.521415,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person and Vehicle search,2016-08-21T23:09:00+00:00,,,51.568728,-3.326029,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,False,
Person and Vehicle search,2016-08-21T23:09:00+00:00,,,51.568728,-3.326029,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-21T23:14:00+00:00,,,51.477810,-3.201696,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-08-21T23:27:00+00:00,,,51.508139,-3.334875,Male,10-17,White - White British (W1),,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-21T23:29:00+00:00,,,,,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-21T23:43:00+00:00,,,51.477810,-3.201696,Male,10-17,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-22T00:34:00+00:00,,,51.483835,-3.173339,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-22T00:37:00+00:00,,,51.568728,-3.326029,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-22T01:02:00+00:00,,,51.507236,-3.560255,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-22T01:42:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-22T03:17:00+00:00,,,51.485571,-3.227652,Male,18-24,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-22T03:31:00+00:00,,,51.485571,-3.227652,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,Misuse of Drugs Act 1971 (section 23),,Offender given drugs possession warning,False,
Person search,2016-08-22T16:17:00+00:00,,,51.545908,-3.566511,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-08-22T16:21:00+00:00,,,51.531486,-3.578486,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-08-22T22:03:00+00:00,,,51.582552,-3.765916,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-22T22:06:00+00:00,,,51.582552,-3.765916,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-22T22:09:00+00:00,,,51.582552,-3.765916,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-22T22:34:00+00:00,,,51.388530,-3.350160,Male,10-17,Mixed - White and Black Caribbean (M1),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Offender given drugs possession warning,False,
Person search,2016-08-22T22:34:00+00:00,,,51.388530,-3.350160,Male,10-17,,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-22T22:34:00+00:00,,,51.388530,-3.350160,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-23T04:58:00+00:00,,,51.699970,-3.469765,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-23T05:10:00+00:00,,,51.699970,-3.469765,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-23T14:20:00+00:00,,,51.520648,-3.584021,Male,25-34,Black or Black British - Any other Black ethnic background (B9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person and Vehicle search,2016-08-23T22:55:00+00:00,,,51.410563,-3.252012,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-24T01:16:00+00:00,,,51.515943,-3.105910,Male,over 34,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-24T06:32:00+00:00,,,51.660944,-3.805717,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-24T06:38:00+00:00,,,51.660944,-3.805717,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-24T06:43:00+00:00,,,51.655201,-3.810751,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-24T07:12:00+00:00,,,51.605691,-3.328637,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-24T12:46:00+00:00,,,51.756006,-3.378568,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Offender given drugs possession warning,False,
Person search,2016-08-24T12:52:00+00:00,,,51.749315,-3.380204,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-24T13:59:00+00:00,,,51.479233,-3.166842,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-24T14:02:00+00:00,,,51.479233,-3.166842,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-24T18:42:00+00:00,,,51.457827,-3.184403,Male,,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-24T22:49:00+00:00,,,51.487908,-3.152473,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-24T22:53:00+00:00,,,51.484531,-3.163866,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2016-08-25T01:36:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-25T04:47:00+00:00,,,51.723406,-3.465921,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-25T04:47:00+00:00,,,51.723406,-3.465921,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-25T12:42:00+00:00,,,51.621404,-3.317048,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-08-25T13:16:00+00:00,,,51.619547,-3.950480,Male,over 34,White - White British (W1),White,,Stolen goods,,False,
Person search,2016-08-25T13:18:00+00:00,,,51.619547,-3.950480,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2016-08-25T14:03:00+00:00,,,51.404391,-3.268247,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-25T14:33:00+00:00,,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-25T14:48:00+00:00,,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-25T16:47:00+00:00,,,51.662031,-3.805760,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-08-25T21:50:00+00:00,,,51.580049,-3.293756,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-25T22:16:00+00:00,,,51.618109,-3.964431,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-25T23:05:00+00:00,,,51.643951,-3.634985,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-08-26T02:39:00+00:00,,,51.626375,-3.944315,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-26T12:25:00+00:00,,,51.468942,-3.187829,Male,18-24,Black or Black British - Caribbean (B1),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,False,
Person search,2016-08-26T14:14:00+00:00,,,51.605381,-3.339285,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-26T17:29:00+00:00,,,51.712918,-3.441467,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-26T17:58:00+00:00,,,51.714150,-3.450249,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-26T20:03:00+00:00,,,51.713738,-3.443534,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-26T21:40:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T02:12:00+00:00,,,51.598391,-3.782341,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T02:12:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T02:15:00+00:00,,,51.598391,-3.782341,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T02:18:00+00:00,,,51.598391,-3.782341,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T04:31:00+00:00,,,51.492979,-3.170679,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,
Person search,2016-08-27T05:39:00+00:00,,,51.600575,-3.810627,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-27T13:00:00+00:00,,,51.486450,-3.159018,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T13:38:00+00:00,,,51.414744,-3.257059,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
